nohup: ignoring input
2025-05-11 22:26:47 - INFO - Setup for laplace_truedp ...
2025-05-11 22:26:47 - INFO - Skipping existing 1e-05 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.0001 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.001 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.011 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.021 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.031 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.041 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.051 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.061 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.071 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.081 ...
2025-05-11 22:26:47 - INFO - Skipping existing 0.091 ...
2025-05-12 15:32:16 - INFO - Training for patient 205 ...
2025-05-12 15:32:24 - INFO - Training for patient 208 ...
2025-05-12 15:32:34 - INFO - Training for patient 210 ...
2025-05-12 15:32:43 - INFO - Training for patient 212 ...
2025-05-12 15:32:51 - INFO - Training for patient 214 ...
2025-05-12 15:33:01 - INFO - Training for patient 215 ...
2025-05-12 15:33:14 - INFO - Training for patient 219 ...
2025-05-12 15:33:26 - INFO - Training for patient 220 ...
2025-05-12 15:33:34 - INFO - Training for patient 221 ...
2025-05-12 15:33:45 - INFO - Training for patient 228 ...
2025-05-12 15:33:54 - INFO - Training for patient 230 ...
2025-05-12 15:34:08 - INFO - Training for patient 231 ...
2025-05-12 15:34:17 - INFO - Training for patient 232 ...
2025-05-12 15:34:27 - INFO - Training for patient 233 ...
2025-05-12 15:34:35 - INFO - Repeat 2/10 for epsilon 1.91
2025-05-12 15:34:35 - INFO - Training for patient 100 ...
2025-05-12 15:34:45 - INFO - Training for patient 101 ...
2025-05-12 15:34:56 - INFO - Training for patient 103 ...
2025-05-12 15:35:04 - INFO - Training for patient 106 ...
2025-05-12 15:35:14 - INFO - Training for patient 108 ...
2025-05-12 15:35:23 - INFO - Training for patient 109 ...
2025-05-12 15:35:33 - INFO - Training for patient 111 ...
2025-05-12 15:35:44 - INFO - Training for patient 112 ...
2025-05-12 15:35:54 - INFO - Training for patient 113 ...
2025-05-12 15:36:05 - INFO - Training for patient 115 ...
2025-05-12 15:36:17 - INFO - Training for patient 116 ...
2025-05-12 15:36:25 - INFO - Training for patient 117 ...
2025-05-12 15:36:34 - INFO - Training for patient 118 ...
2025-05-12 15:36:44 - INFO - Training for patient 119 ...
2025-05-12 15:36:55 - INFO - Training for patient 121 ...
2025-05-12 15:37:05 - INFO - Training for patient 122 ...
2025-05-12 15:37:14 - INFO - Training for patient 123 ...
2025-05-12 15:37:24 - INFO - Training for patient 124 ...
2025-05-12 15:37:36 - INFO - Training for patient 200 ...
2025-05-12 15:37:44 - INFO - Training for patient 203 ...
2025-05-12 15:37:55 - INFO - Training for patient 205 ...
2025-05-12 15:38:04 - INFO - Training for patient 208 ...
2025-05-12 15:38:15 - INFO - Training for patient 210 ...
2025-05-12 15:38:25 - INFO - Training for patient 212 ...
2025-05-12 15:38:36 - INFO - Training for patient 214 ...
2025-05-12 15:38:45 - INFO - Training for patient 215 ...
2025-05-12 15:38:57 - INFO - Training for patient 219 ...
2025-05-12 15:39:07 - INFO - Training for patient 220 ...
2025-05-12 15:39:18 - INFO - Training for patient 221 ...
2025-05-12 15:39:25 - INFO - Training for patient 228 ...
2025-05-12 15:39:35 - INFO - Training for patient 230 ...
2025-05-12 15:39:44 - INFO - Training for patient 231 ...
2025-05-12 15:39:55 - INFO - Training for patient 232 ...
2025-05-12 15:40:06 - INFO - Training for patient 233 ...
2025-05-12 15:40:13 - INFO - Repeat 3/10 for epsilon 1.91
2025-05-12 15:40:13 - INFO - Training for patient 100 ...
2025-05-12 15:40:24 - INFO - Training for patient 101 ...
2025-05-12 15:40:33 - INFO - Training for patient 103 ...
2025-05-12 15:40:42 - INFO - Training for patient 106 ...
2025-05-12 15:40:53 - INFO - Training for patient 108 ...
2025-05-12 15:41:02 - INFO - Training for patient 109 ...
2025-05-12 15:41:13 - INFO - Training for patient 111 ...
2025-05-12 15:41:22 - INFO - Training for patient 112 ...
2025-05-12 15:41:32 - INFO - Training for patient 113 ...
2025-05-12 15:41:44 - INFO - Training for patient 115 ...
2025-05-12 15:41:52 - INFO - Training for patient 116 ...
2025-05-12 15:42:06 - INFO - Training for patient 117 ...
2025-05-12 15:42:14 - INFO - Training for patient 118 ...
2025-05-12 15:42:23 - INFO - Training for patient 119 ...
2025-05-12 15:42:32 - INFO - Training for patient 121 ...
2025-05-12 15:42:41 - INFO - Training for patient 122 ...
2025-05-12 15:42:50 - INFO - Training for patient 123 ...
2025-05-12 15:43:01 - INFO - Training for patient 124 ...
2025-05-12 15:43:11 - INFO - Training for patient 200 ...
2025-05-12 15:43:20 - INFO - Training for patient 203 ...
2025-05-12 15:43:30 - INFO - Training for patient 205 ...
2025-05-12 15:43:39 - INFO - Training for patient 208 ...
2025-05-12 15:43:51 - INFO - Training for patient 210 ...
2025-05-12 15:44:01 - INFO - Training for patient 212 ...
2025-05-12 15:44:12 - INFO - Training for patient 214 ...
2025-05-12 15:44:22 - INFO - Training for patient 215 ...
2025-05-12 15:44:32 - INFO - Training for patient 219 ...
2025-05-12 15:44:43 - INFO - Training for patient 220 ...
2025-05-12 15:44:52 - INFO - Training for patient 221 ...
2025-05-12 15:45:02 - INFO - Training for patient 228 ...
2025-05-12 15:45:10 - INFO - Training for patient 230 ...
2025-05-12 15:45:19 - INFO - Training for patient 231 ...
2025-05-12 15:45:28 - INFO - Training for patient 232 ...
2025-05-12 15:45:36 - INFO - Training for patient 233 ...
2025-05-12 15:45:46 - INFO - Repeat 4/10 for epsilon 1.91
2025-05-12 15:45:46 - INFO - Training for patient 100 ...
2025-05-12 15:45:55 - INFO - Training for patient 101 ...
2025-05-12 15:46:02 - INFO - Training for patient 103 ...
2025-05-12 15:46:13 - INFO - Training for patient 106 ...
2025-05-12 15:46:22 - INFO - Training for patient 108 ...
2025-05-12 15:46:33 - INFO - Training for patient 109 ...
2025-05-12 15:46:43 - INFO - Training for patient 111 ...
2025-05-12 15:46:52 - INFO - Training for patient 112 ...
2025-05-12 15:47:02 - INFO - Training for patient 113 ...
2025-05-12 15:47:17 - INFO - Training for patient 115 ...
2025-05-12 15:47:28 - INFO - Training for patient 116 ...
2025-05-12 15:47:41 - INFO - Training for patient 117 ...
2025-05-12 15:47:51 - INFO - Training for patient 118 ...
2025-05-12 15:47:58 - INFO - Training for patient 119 ...
2025-05-12 15:48:08 - INFO - Training for patient 121 ...
2025-05-12 15:48:17 - INFO - Training for patient 122 ...
2025-05-12 15:48:26 - INFO - Training for patient 123 ...
2025-05-12 15:48:35 - INFO - Training for patient 124 ...
2025-05-12 15:48:45 - INFO - Training for patient 200 ...
2025-05-12 15:48:54 - INFO - Training for patient 203 ...
2025-05-12 15:49:05 - INFO - Training for patient 205 ...
2025-05-12 15:49:14 - INFO - Training for patient 208 ...
2025-05-12 15:49:24 - INFO - Training for patient 210 ...
2025-05-12 15:49:33 - INFO - Training for patient 212 ...
2025-05-12 15:49:44 - INFO - Training for patient 214 ...
2025-05-12 15:49:56 - INFO - Training for patient 215 ...
2025-05-12 15:50:04 - INFO - Training for patient 219 ...
2025-05-12 15:50:14 - INFO - Training for patient 220 ...
2025-05-12 15:50:23 - INFO - Training for patient 221 ...
2025-05-12 15:50:29 - INFO - Training for patient 228 ...
2025-05-12 15:50:39 - INFO - Training for patient 230 ...
2025-05-12 15:50:50 - INFO - Training for patient 231 ...
2025-05-12 15:51:02 - INFO - Training for patient 232 ...
2025-05-12 15:51:13 - INFO - Training for patient 233 ...
2025-05-12 15:51:22 - INFO - Repeat 5/10 for epsilon 1.91
2025-05-12 15:51:22 - INFO - Training for patient 100 ...
2025-05-12 15:51:33 - INFO - Training for patient 101 ...
2025-05-12 15:51:41 - INFO - Training for patient 103 ...
2025-05-12 15:51:51 - INFO - Training for patient 106 ...
2025-05-12 15:52:01 - INFO - Training for patient 108 ...
2025-05-12 15:52:10 - INFO - Training for patient 109 ...
2025-05-12 15:52:19 - INFO - Training for patient 111 ...
2025-05-12 15:52:29 - INFO - Training for patient 112 ...
2025-05-12 15:52:40 - INFO - Training for patient 113 ...
2025-05-12 15:52:51 - INFO - Training for patient 115 ...
2025-05-12 15:53:01 - INFO - Training for patient 116 ...
2025-05-12 15:53:10 - INFO - Training for patient 117 ...
2025-05-12 15:53:21 - INFO - Training for patient 118 ...
2025-05-12 15:53:29 - INFO - Training for patient 119 ...
2025-05-12 15:53:37 - INFO - Training for patient 121 ...
2025-05-12 15:53:47 - INFO - Training for patient 122 ...
2025-05-12 15:53:57 - INFO - Training for patient 123 ...
2025-05-12 15:54:07 - INFO - Training for patient 124 ...
2025-05-12 15:54:17 - INFO - Training for patient 200 ...
2025-05-12 15:54:24 - INFO - Training for patient 203 ...
2025-05-12 15:54:33 - INFO - Training for patient 205 ...
2025-05-12 15:54:42 - INFO - Training for patient 208 ...
2025-05-12 15:54:53 - INFO - Training for patient 210 ...
2025-05-12 15:55:02 - INFO - Training for patient 212 ...
2025-05-12 15:55:11 - INFO - Training for patient 214 ...
2025-05-12 15:55:22 - INFO - Training for patient 215 ...
2025-05-12 15:55:36 - INFO - Training for patient 219 ...
2025-05-12 15:55:45 - INFO - Training for patient 220 ...
2025-05-12 15:55:56 - INFO - Training for patient 221 ...
2025-05-12 15:56:04 - INFO - Training for patient 228 ...
2025-05-12 15:56:12 - INFO - Training for patient 230 ...
2025-05-12 15:56:24 - INFO - Training for patient 231 ...
2025-05-12 15:56:34 - INFO - Training for patient 232 ...
2025-05-12 15:56:44 - INFO - Training for patient 233 ...
2025-05-12 15:56:54 - INFO - Repeat 6/10 for epsilon 1.91
2025-05-12 15:56:54 - INFO - Training for patient 100 ...
2025-05-12 15:57:03 - INFO - Training for patient 101 ...
2025-05-12 15:57:14 - INFO - Training for patient 103 ...
2025-05-12 15:57:25 - INFO - Training for patient 106 ...
2025-05-12 15:57:36 - INFO - Training for patient 108 ...
2025-05-12 15:57:45 - INFO - Training for patient 109 ...
2025-05-12 15:57:54 - INFO - Training for patient 111 ...
2025-05-12 15:58:03 - INFO - Training for patient 112 ...
2025-05-12 15:58:12 - INFO - Training for patient 113 ...
2025-05-12 15:58:23 - INFO - Training for patient 115 ...
2025-05-12 15:58:32 - INFO - Training for patient 116 ...
2025-05-12 15:58:43 - INFO - Training for patient 117 ...
2025-05-12 15:58:52 - INFO - Training for patient 118 ...
2025-05-12 15:59:01 - INFO - Training for patient 119 ...
2025-05-12 15:59:09 - INFO - Training for patient 121 ...
2025-05-12 15:59:19 - INFO - Training for patient 122 ...
2025-05-12 15:59:30 - INFO - Training for patient 123 ...
2025-05-12 15:59:39 - INFO - Training for patient 124 ...
2025-05-12 15:59:47 - INFO - Training for patient 200 ...
2025-05-12 15:59:58 - INFO - Training for patient 203 ...
2025-05-12 16:00:09 - INFO - Training for patient 205 ...
2025-05-12 16:00:17 - INFO - Training for patient 208 ...
2025-05-12 16:00:27 - INFO - Training for patient 210 ...
2025-05-12 16:00:38 - INFO - Training for patient 212 ...
2025-05-12 16:00:48 - INFO - Training for patient 214 ...
2025-05-12 16:00:58 - INFO - Training for patient 215 ...
2025-05-12 16:01:11 - INFO - Training for patient 219 ...
2025-05-12 16:01:21 - INFO - Training for patient 220 ...
2025-05-12 16:01:29 - INFO - Training for patient 221 ...
2025-05-12 16:01:38 - INFO - Training for patient 228 ...
2025-05-12 16:01:47 - INFO - Training for patient 230 ...
2025-05-12 16:02:00 - INFO - Training for patient 231 ...
2025-05-12 16:02:08 - INFO - Training for patient 232 ...
2025-05-12 16:02:17 - INFO - Training for patient 233 ...
2025-05-12 16:02:27 - INFO - Repeat 7/10 for epsilon 1.91
2025-05-12 16:02:27 - INFO - Training for patient 100 ...
2025-05-12 16:02:35 - INFO - Training for patient 101 ...
2025-05-12 16:02:43 - INFO - Training for patient 103 ...
2025-05-12 16:02:52 - INFO - Training for patient 106 ...
2025-05-12 16:03:03 - INFO - Training for patient 108 ...
2025-05-12 16:03:15 - INFO - Training for patient 109 ...
2025-05-12 16:03:24 - INFO - Training for patient 111 ...
2025-05-12 16:03:33 - INFO - Training for patient 112 ...
2025-05-12 16:03:47 - INFO - Training for patient 113 ...
2025-05-12 16:03:55 - INFO - Training for patient 115 ...
2025-05-12 16:04:07 - INFO - Training for patient 116 ...
2025-05-12 16:04:18 - INFO - Training for patient 117 ...
2025-05-12 16:04:30 - INFO - Training for patient 118 ...
2025-05-12 16:04:41 - INFO - Training for patient 119 ...
2025-05-12 16:04:50 - INFO - Training for patient 121 ...
2025-05-12 16:04:58 - INFO - Training for patient 122 ...
2025-05-12 16:05:09 - INFO - Training for patient 123 ...
2025-05-12 16:05:19 - INFO - Training for patient 124 ...
2025-05-12 16:05:29 - INFO - Training for patient 200 ...
2025-05-12 16:05:37 - INFO - Training for patient 203 ...
2025-05-12 16:05:48 - INFO - Training for patient 205 ...
2025-05-12 16:05:57 - INFO - Training for patient 208 ...
2025-05-12 16:06:10 - INFO - Training for patient 210 ...
2025-05-12 16:06:19 - INFO - Training for patient 212 ...
2025-05-12 16:06:28 - INFO - Training for patient 214 ...
2025-05-12 16:06:36 - INFO - Training for patient 215 ...
2025-05-12 16:06:47 - INFO - Training for patient 219 ...
2025-05-12 16:06:58 - INFO - Training for patient 220 ...
2025-05-12 16:07:08 - INFO - Training for patient 221 ...
2025-05-12 16:07:17 - INFO - Training for patient 228 ...
2025-05-12 16:07:28 - INFO - Training for patient 230 ...
2025-05-12 16:07:36 - INFO - Training for patient 231 ...
2025-05-12 16:07:46 - INFO - Training for patient 232 ...
2025-05-12 16:07:55 - INFO - Training for patient 233 ...
2025-05-12 16:08:04 - INFO - Repeat 8/10 for epsilon 1.91
2025-05-12 16:08:04 - INFO - Training for patient 100 ...
2025-05-12 16:08:16 - INFO - Training for patient 101 ...
2025-05-12 16:08:24 - INFO - Training for patient 103 ...
2025-05-12 16:08:36 - INFO - Training for patient 106 ...
2025-05-12 16:08:45 - INFO - Training for patient 108 ...
2025-05-12 16:08:55 - INFO - Training for patient 109 ...
2025-05-12 16:09:05 - INFO - Training for patient 111 ...
2025-05-12 16:09:14 - INFO - Training for patient 112 ...
2025-05-12 16:09:27 - INFO - Training for patient 113 ...
2025-05-12 16:09:36 - INFO - Training for patient 115 ...
2025-05-12 16:09:46 - INFO - Training for patient 116 ...
2025-05-12 16:09:57 - INFO - Training for patient 117 ...
2025-05-12 16:10:06 - INFO - Training for patient 118 ...
2025-05-12 16:10:15 - INFO - Training for patient 119 ...
2025-05-12 16:10:23 - INFO - Training for patient 121 ...
2025-05-12 16:10:33 - INFO - Training for patient 122 ...
2025-05-12 16:10:42 - INFO - Training for patient 123 ...
2025-05-12 16:10:51 - INFO - Training for patient 124 ...
2025-05-12 16:11:01 - INFO - Training for patient 200 ...
2025-05-12 16:11:08 - INFO - Training for patient 203 ...
2025-05-12 16:11:21 - INFO - Training for patient 205 ...
2025-05-12 16:11:30 - INFO - Training for patient 208 ...
2025-05-12 16:11:40 - INFO - Training for patient 210 ...
2025-05-12 16:11:52 - INFO - Training for patient 212 ...
2025-05-12 16:12:05 - INFO - Training for patient 214 ...
2025-05-12 16:12:15 - INFO - Training for patient 215 ...
2025-05-12 16:12:29 - INFO - Training for patient 219 ...
2025-05-12 16:12:38 - INFO - Training for patient 220 ...
2025-05-12 16:12:49 - INFO - Training for patient 221 ...
2025-05-12 16:12:59 - INFO - Training for patient 228 ...
2025-05-12 16:13:08 - INFO - Training for patient 230 ...
2025-05-12 16:13:20 - INFO - Training for patient 231 ...
2025-05-12 16:13:29 - INFO - Training for patient 232 ...
2025-05-12 16:13:38 - INFO - Training for patient 233 ...
2025-05-12 16:13:47 - INFO - Repeat 9/10 for epsilon 1.91
2025-05-12 16:13:47 - INFO - Training for patient 100 ...
2025-05-12 16:13:57 - INFO - Training for patient 101 ...
2025-05-12 16:14:05 - INFO - Training for patient 103 ...
2025-05-12 16:14:18 - INFO - Training for patient 106 ...
2025-05-12 16:14:28 - INFO - Training for patient 108 ...
2025-05-12 16:14:37 - INFO - Training for patient 109 ...
2025-05-12 16:14:45 - INFO - Training for patient 111 ...
2025-05-12 16:14:55 - INFO - Training for patient 112 ...
2025-05-12 16:15:04 - INFO - Training for patient 113 ...
2025-05-12 16:15:13 - INFO - Training for patient 115 ...
2025-05-12 16:15:26 - INFO - Training for patient 116 ...
2025-05-12 16:15:35 - INFO - Training for patient 117 ...
2025-05-12 16:15:45 - INFO - Training for patient 118 ...
2025-05-12 16:15:55 - INFO - Training for patient 119 ...
2025-05-12 16:16:06 - INFO - Training for patient 121 ...
2025-05-12 16:16:16 - INFO - Training for patient 122 ...
2025-05-12 16:16:27 - INFO - Training for patient 123 ...
2025-05-12 16:16:39 - INFO - Training for patient 124 ...
2025-05-12 16:16:48 - INFO - Training for patient 200 ...
2025-05-12 16:16:58 - INFO - Training for patient 203 ...
2025-05-12 16:17:09 - INFO - Training for patient 205 ...
2025-05-12 16:17:17 - INFO - Training for patient 208 ...
2025-05-12 16:17:28 - INFO - Training for patient 210 ...
2025-05-12 16:17:39 - INFO - Training for patient 212 ...
2025-05-12 16:17:51 - INFO - Training for patient 214 ...
2025-05-12 16:18:01 - INFO - Training for patient 215 ...
2025-05-12 16:18:10 - INFO - Training for patient 219 ...
2025-05-12 16:18:20 - INFO - Training for patient 220 ...
2025-05-12 16:18:28 - INFO - Training for patient 221 ...
2025-05-12 16:18:37 - INFO - Training for patient 228 ...
2025-05-12 16:18:45 - INFO - Training for patient 230 ...
2025-05-12 16:18:55 - INFO - Training for patient 231 ...
2025-05-12 16:19:07 - INFO - Training for patient 232 ...
2025-05-12 16:19:16 - INFO - Training for patient 233 ...
2025-05-12 16:19:25 - INFO - Repeat 10/10 for epsilon 1.91
2025-05-12 16:19:25 - INFO - Training for patient 100 ...
2025-05-12 16:19:37 - INFO - Training for patient 101 ...
2025-05-12 16:19:47 - INFO - Training for patient 103 ...
2025-05-12 16:19:54 - INFO - Training for patient 106 ...
2025-05-12 16:20:03 - INFO - Training for patient 108 ...
2025-05-12 16:20:12 - INFO - Training for patient 109 ...
2025-05-12 16:20:24 - INFO - Training for patient 111 ...
2025-05-12 16:20:33 - INFO - Training for patient 112 ...
2025-05-12 16:20:42 - INFO - Training for patient 113 ...
2025-05-12 16:20:51 - INFO - Training for patient 115 ...
2025-05-12 16:21:00 - INFO - Training for patient 116 ...
2025-05-12 16:21:10 - INFO - Training for patient 117 ...
2025-05-12 16:21:20 - INFO - Training for patient 118 ...
2025-05-12 16:21:33 - INFO - Training for patient 119 ...
2025-05-12 16:21:42 - INFO - Training for patient 121 ...
2025-05-12 16:21:50 - INFO - Training for patient 122 ...
2025-05-12 16:21:58 - INFO - Training for patient 123 ...
2025-05-12 16:22:08 - INFO - Training for patient 124 ...
