nohup: ignoring input
2025-03-20 07:38:12 - INFO - Setup for laplace ...
2025-03-21 10:32:13 - INFO - Training for patient 112 ...
2025-03-21 10:32:24 - INFO - Training for patient 113 ...
2025-03-21 10:32:32 - INFO - Training for patient 115 ...
2025-03-21 10:32:41 - INFO - Training for patient 116 ...
2025-03-21 10:32:55 - INFO - Training for patient 117 ...
2025-03-21 10:33:06 - INFO - Training for patient 118 ...
2025-03-21 10:33:17 - INFO - Training for patient 119 ...
2025-03-21 10:33:27 - INFO - Training for patient 121 ...
2025-03-21 10:33:37 - INFO - Training for patient 122 ...
2025-03-21 10:33:48 - INFO - Training for patient 123 ...
2025-03-21 10:33:57 - INFO - Training for patient 124 ...
2025-03-21 10:34:05 - INFO - Training for patient 200 ...
2025-03-21 10:34:13 - INFO - Training for patient 203 ...
2025-03-21 10:34:24 - INFO - Training for patient 205 ...
2025-03-21 10:34:33 - INFO - Training for patient 208 ...
2025-03-21 10:34:43 - INFO - Training for patient 210 ...
2025-03-21 10:34:51 - INFO - Training for patient 212 ...
2025-03-21 10:35:01 - INFO - Training for patient 214 ...
2025-03-21 10:35:11 - INFO - Training for patient 215 ...
2025-03-21 10:35:22 - INFO - Training for patient 219 ...
2025-03-21 10:35:32 - INFO - Training for patient 220 ...
2025-03-21 10:35:40 - INFO - Training for patient 221 ...
2025-03-21 10:35:49 - INFO - Training for patient 228 ...
2025-03-21 10:35:56 - INFO - Training for patient 230 ...
2025-03-21 10:36:06 - INFO - Training for patient 231 ...
2025-03-21 10:36:14 - INFO - Training for patient 232 ...
2025-03-21 10:36:25 - INFO - Training for patient 233 ...
2025-03-21 10:36:35 - INFO - Repeat 4/10 for epsilon 1.11
2025-03-21 10:36:35 - INFO - Training for patient 100 ...
2025-03-21 10:36:44 - INFO - Training for patient 101 ...
2025-03-21 10:36:54 - INFO - Training for patient 103 ...
2025-03-21 10:37:02 - INFO - Training for patient 106 ...
2025-03-21 10:37:13 - INFO - Training for patient 108 ...
2025-03-21 10:37:22 - INFO - Training for patient 109 ...
2025-03-21 10:37:31 - INFO - Training for patient 111 ...
2025-03-21 10:37:39 - INFO - Training for patient 112 ...
2025-03-21 10:37:51 - INFO - Training for patient 113 ...
2025-03-21 10:38:01 - INFO - Training for patient 115 ...
2025-03-21 10:38:09 - INFO - Training for patient 116 ...
2025-03-21 10:38:21 - INFO - Training for patient 117 ...
2025-03-21 10:38:30 - INFO - Training for patient 118 ...
2025-03-21 10:38:39 - INFO - Training for patient 119 ...
2025-03-21 10:38:50 - INFO - Training for patient 121 ...
2025-03-21 10:38:58 - INFO - Training for patient 122 ...
2025-03-21 10:39:10 - INFO - Training for patient 123 ...
2025-03-21 10:39:19 - INFO - Training for patient 124 ...
2025-03-21 10:39:28 - INFO - Training for patient 200 ...
2025-03-21 10:39:35 - INFO - Training for patient 203 ...
2025-03-21 10:39:45 - INFO - Training for patient 205 ...
2025-03-21 10:39:53 - INFO - Training for patient 208 ...
2025-03-21 10:40:03 - INFO - Training for patient 210 ...
2025-03-21 10:40:12 - INFO - Training for patient 212 ...
2025-03-21 10:40:24 - INFO - Training for patient 214 ...
2025-03-21 10:40:32 - INFO - Training for patient 215 ...
2025-03-21 10:40:41 - INFO - Training for patient 219 ...
2025-03-21 10:40:51 - INFO - Training for patient 220 ...
2025-03-21 10:41:00 - INFO - Training for patient 221 ...
2025-03-21 10:41:08 - INFO - Training for patient 228 ...
2025-03-21 10:41:16 - INFO - Training for patient 230 ...
2025-03-21 10:41:25 - INFO - Training for patient 231 ...
2025-03-21 10:41:32 - INFO - Training for patient 232 ...
2025-03-21 10:41:40 - INFO - Training for patient 233 ...
2025-03-21 10:41:48 - INFO - Repeat 5/10 for epsilon 1.11
2025-03-21 10:41:48 - INFO - Training for patient 100 ...
2025-03-21 10:42:02 - INFO - Training for patient 101 ...
2025-03-21 10:42:09 - INFO - Training for patient 103 ...
2025-03-21 10:42:17 - INFO - Training for patient 106 ...
2025-03-21 10:42:27 - INFO - Training for patient 108 ...
2025-03-21 10:42:35 - INFO - Training for patient 109 ...
2025-03-21 10:42:46 - INFO - Training for patient 111 ...
2025-03-21 10:42:54 - INFO - Training for patient 112 ...
2025-03-21 10:43:04 - INFO - Training for patient 113 ...
2025-03-21 10:43:12 - INFO - Training for patient 115 ...
2025-03-21 10:43:25 - INFO - Training for patient 116 ...
2025-03-21 10:43:35 - INFO - Training for patient 117 ...
2025-03-21 10:43:43 - INFO - Training for patient 118 ...
2025-03-21 10:43:52 - INFO - Training for patient 119 ...
2025-03-21 10:44:00 - INFO - Training for patient 121 ...
2025-03-21 10:44:09 - INFO - Training for patient 122 ...
2025-03-21 10:44:18 - INFO - Training for patient 123 ...
2025-03-21 10:44:28 - INFO - Training for patient 124 ...
2025-03-21 10:44:37 - INFO - Training for patient 200 ...
2025-03-21 10:44:46 - INFO - Training for patient 203 ...
2025-03-21 10:44:58 - INFO - Training for patient 205 ...
2025-03-21 10:45:07 - INFO - Training for patient 208 ...
2025-03-21 10:45:18 - INFO - Training for patient 210 ...
2025-03-21 10:45:28 - INFO - Training for patient 212 ...
2025-03-21 10:45:38 - INFO - Training for patient 214 ...
2025-03-21 10:45:47 - INFO - Training for patient 215 ...
2025-03-21 10:45:58 - INFO - Training for patient 219 ...
2025-03-21 10:46:08 - INFO - Training for patient 220 ...
2025-03-21 10:46:16 - INFO - Training for patient 221 ...
2025-03-21 10:46:25 - INFO - Training for patient 228 ...
2025-03-21 10:46:31 - INFO - Training for patient 230 ...
2025-03-21 10:46:42 - INFO - Training for patient 231 ...
2025-03-21 10:46:51 - INFO - Training for patient 232 ...
2025-03-21 10:47:00 - INFO - Training for patient 233 ...
2025-03-21 10:47:08 - INFO - Repeat 6/10 for epsilon 1.11
2025-03-21 10:47:08 - INFO - Training for patient 100 ...
2025-03-21 10:47:18 - INFO - Training for patient 101 ...
2025-03-21 10:47:27 - INFO - Training for patient 103 ...
2025-03-21 10:47:35 - INFO - Training for patient 106 ...
2025-03-21 10:47:45 - INFO - Training for patient 108 ...
2025-03-21 10:47:56 - INFO - Training for patient 109 ...
2025-03-21 10:48:05 - INFO - Training for patient 111 ...
2025-03-21 10:48:14 - INFO - Training for patient 112 ...
2025-03-21 10:48:22 - INFO - Training for patient 113 ...
2025-03-21 10:48:33 - INFO - Training for patient 115 ...
2025-03-21 10:48:42 - INFO - Training for patient 116 ...
2025-03-21 10:48:52 - INFO - Training for patient 117 ...
2025-03-21 10:49:02 - INFO - Training for patient 118 ...
2025-03-21 10:49:13 - INFO - Training for patient 119 ...
2025-03-21 10:49:22 - INFO - Training for patient 121 ...
2025-03-21 10:49:34 - INFO - Training for patient 122 ...
2025-03-21 10:49:44 - INFO - Training for patient 123 ...
2025-03-21 10:49:54 - INFO - Training for patient 124 ...
2025-03-21 10:50:03 - INFO - Training for patient 200 ...
2025-03-21 10:50:11 - INFO - Training for patient 203 ...
2025-03-21 10:50:21 - INFO - Training for patient 205 ...
2025-03-21 10:50:29 - INFO - Training for patient 208 ...
2025-03-21 10:50:41 - INFO - Training for patient 210 ...
2025-03-21 10:50:50 - INFO - Training for patient 212 ...
2025-03-21 10:51:00 - INFO - Training for patient 214 ...
2025-03-21 10:51:12 - INFO - Training for patient 215 ...
2025-03-21 10:51:22 - INFO - Training for patient 219 ...
2025-03-21 10:51:35 - INFO - Training for patient 220 ...
2025-03-21 10:51:45 - INFO - Training for patient 221 ...
2025-03-21 10:51:54 - INFO - Training for patient 228 ...
2025-03-21 10:52:05 - INFO - Training for patient 230 ...
2025-03-21 10:52:14 - INFO - Training for patient 231 ...
2025-03-21 10:52:25 - INFO - Training for patient 232 ...
2025-03-21 10:52:36 - INFO - Training for patient 233 ...
2025-03-21 10:52:45 - INFO - Repeat 7/10 for epsilon 1.11
2025-03-21 10:52:45 - INFO - Training for patient 100 ...
2025-03-21 10:52:58 - INFO - Training for patient 101 ...
2025-03-21 10:53:07 - INFO - Training for patient 103 ...
2025-03-21 10:53:15 - INFO - Training for patient 106 ...
2025-03-21 10:53:26 - INFO - Training for patient 108 ...
2025-03-21 10:53:34 - INFO - Training for patient 109 ...
2025-03-21 10:53:43 - INFO - Training for patient 111 ...
2025-03-21 10:53:53 - INFO - Training for patient 112 ...
2025-03-21 10:54:04 - INFO - Training for patient 113 ...
2025-03-21 10:54:13 - INFO - Training for patient 115 ...
2025-03-21 10:54:22 - INFO - Training for patient 116 ...
2025-03-21 10:54:32 - INFO - Training for patient 117 ...
2025-03-21 10:54:42 - INFO - Training for patient 118 ...
2025-03-21 10:54:52 - INFO - Training for patient 119 ...
2025-03-21 10:55:01 - INFO - Training for patient 121 ...
2025-03-21 10:55:11 - INFO - Training for patient 122 ...
2025-03-21 10:55:21 - INFO - Training for patient 123 ...
2025-03-21 10:55:29 - INFO - Training for patient 124 ...
2025-03-21 10:55:37 - INFO - Training for patient 200 ...
2025-03-21 10:55:46 - INFO - Training for patient 203 ...
2025-03-21 10:55:56 - INFO - Training for patient 205 ...
2025-03-21 10:56:06 - INFO - Training for patient 208 ...
2025-03-21 10:56:18 - INFO - Training for patient 210 ...
2025-03-21 10:56:27 - INFO - Training for patient 212 ...
2025-03-21 10:56:39 - INFO - Training for patient 214 ...
2025-03-21 10:56:49 - INFO - Training for patient 215 ...
2025-03-21 10:57:02 - INFO - Training for patient 219 ...
2025-03-21 10:57:13 - INFO - Training for patient 220 ...
2025-03-21 10:57:21 - INFO - Training for patient 221 ...
2025-03-21 10:57:31 - INFO - Training for patient 228 ...
2025-03-21 10:57:39 - INFO - Training for patient 230 ...
2025-03-21 10:57:46 - INFO - Training for patient 231 ...
2025-03-21 10:57:55 - INFO - Training for patient 232 ...
2025-03-21 10:58:04 - INFO - Training for patient 233 ...
2025-03-21 10:58:13 - INFO - Repeat 8/10 for epsilon 1.11
2025-03-21 10:58:13 - INFO - Training for patient 100 ...
2025-03-21 10:58:20 - INFO - Training for patient 101 ...
2025-03-21 10:58:29 - INFO - Training for patient 103 ...
2025-03-21 10:58:39 - INFO - Training for patient 106 ...
2025-03-21 10:58:52 - INFO - Training for patient 108 ...
2025-03-21 10:58:59 - INFO - Training for patient 109 ...
2025-03-21 10:59:08 - INFO - Training for patient 111 ...
2025-03-21 10:59:17 - INFO - Training for patient 112 ...
2025-03-21 10:59:28 - INFO - Training for patient 113 ...
2025-03-21 10:59:38 - INFO - Training for patient 115 ...
2025-03-21 10:59:46 - INFO - Training for patient 116 ...
2025-03-21 10:59:57 - INFO - Training for patient 117 ...
2025-03-21 11:00:06 - INFO - Training for patient 118 ...
2025-03-21 11:00:15 - INFO - Training for patient 119 ...
2025-03-21 11:00:22 - INFO - Training for patient 121 ...
2025-03-21 11:00:32 - INFO - Training for patient 122 ...
2025-03-21 11:00:41 - INFO - Training for patient 123 ...
2025-03-21 11:00:50 - INFO - Training for patient 124 ...
2025-03-21 11:00:58 - INFO - Training for patient 200 ...
2025-03-21 11:01:07 - INFO - Training for patient 203 ...
2025-03-21 11:01:17 - INFO - Training for patient 205 ...
2025-03-21 11:01:28 - INFO - Training for patient 208 ...
2025-03-21 11:01:36 - INFO - Training for patient 210 ...
2025-03-21 11:01:48 - INFO - Training for patient 212 ...
2025-03-21 11:01:58 - INFO - Training for patient 214 ...
2025-03-21 11:02:08 - INFO - Training for patient 215 ...
2025-03-21 11:02:18 - INFO - Training for patient 219 ...
2025-03-21 11:02:32 - INFO - Training for patient 220 ...
2025-03-21 11:02:39 - INFO - Training for patient 221 ...
2025-03-21 11:02:47 - INFO - Training for patient 228 ...
2025-03-21 11:02:55 - INFO - Training for patient 230 ...
2025-03-21 11:03:07 - INFO - Training for patient 231 ...
2025-03-21 11:03:18 - INFO - Training for patient 232 ...
2025-03-21 11:03:28 - INFO - Training for patient 233 ...
2025-03-21 11:03:38 - INFO - Repeat 9/10 for epsilon 1.11
2025-03-21 11:03:38 - INFO - Training for patient 100 ...
2025-03-21 11:03:49 - INFO - Training for patient 101 ...
2025-03-21 11:03:58 - INFO - Training for patient 103 ...
2025-03-21 11:04:07 - INFO - Training for patient 106 ...
2025-03-21 11:04:18 - INFO - Training for patient 108 ...
2025-03-21 11:04:30 - INFO - Training for patient 109 ...
2025-03-21 11:04:40 - INFO - Training for patient 111 ...
2025-03-21 11:04:51 - INFO - Training for patient 112 ...
2025-03-21 11:05:00 - INFO - Training for patient 113 ...
2025-03-21 11:05:10 - INFO - Training for patient 115 ...
2025-03-21 11:05:20 - INFO - Training for patient 116 ...
2025-03-21 11:05:31 - INFO - Training for patient 117 ...
2025-03-21 11:05:42 - INFO - Training for patient 118 ...
2025-03-21 11:05:52 - INFO - Training for patient 119 ...
2025-03-21 11:06:01 - INFO - Training for patient 121 ...
2025-03-21 11:06:11 - INFO - Training for patient 122 ...
2025-03-21 11:06:21 - INFO - Training for patient 123 ...
2025-03-21 11:06:30 - INFO - Training for patient 124 ...
2025-03-21 11:06:39 - INFO - Training for patient 200 ...
2025-03-21 11:06:49 - INFO - Training for patient 203 ...
2025-03-21 11:07:01 - INFO - Training for patient 205 ...
2025-03-21 11:07:10 - INFO - Training for patient 208 ...
2025-03-21 11:07:21 - INFO - Training for patient 210 ...
2025-03-21 11:07:30 - INFO - Training for patient 212 ...
2025-03-21 11:07:37 - INFO - Training for patient 214 ...
2025-03-21 11:07:48 - INFO - Training for patient 215 ...
2025-03-21 11:07:58 - INFO - Training for patient 219 ...
2025-03-21 11:08:10 - INFO - Training for patient 220 ...
2025-03-21 11:08:20 - INFO - Training for patient 221 ...
2025-03-21 11:08:28 - INFO - Training for patient 228 ...
2025-03-21 11:08:37 - INFO - Training for patient 230 ...
2025-03-21 11:08:49 - INFO - Training for patient 231 ...
2025-03-21 11:08:59 - INFO - Training for patient 232 ...
2025-03-21 11:09:09 - INFO - Training for patient 233 ...
2025-03-21 11:09:17 - INFO - Repeat 10/10 for epsilon 1.11
2025-03-21 11:09:17 - INFO - Training for patient 100 ...
2025-03-21 11:09:25 - INFO - Training for patient 101 ...
2025-03-21 11:09:34 - INFO - Training for patient 103 ...
2025-03-21 11:09:43 - INFO - Training for patient 106 ...
2025-03-21 11:09:55 - INFO - Training for patient 108 ...
2025-03-21 11:10:05 - INFO - Training for patient 109 ...
2025-03-21 11:10:15 - INFO - Training for patient 111 ...
2025-03-21 11:10:25 - INFO - Training for patient 112 ...
2025-03-21 11:10:36 - INFO - Training for patient 113 ...
2025-03-21 11:10:45 - INFO - Training for patient 115 ...
2025-03-21 11:10:53 - INFO - Training for patient 116 ...
2025-03-21 11:11:03 - INFO - Training for patient 117 ...
2025-03-21 11:11:12 - INFO - Training for patient 118 ...
2025-03-21 11:11:22 - INFO - Training for patient 119 ...
2025-03-21 11:11:30 - INFO - Training for patient 121 ...
2025-03-21 11:11:39 - INFO - Training for patient 122 ...
2025-03-21 11:11:49 - INFO - Training for patient 123 ...
2025-03-21 11:11:57 - INFO - Training for patient 124 ...
2025-03-21 11:12:08 - INFO - Training for patient 200 ...
2025-03-21 11:12:15 - INFO - Training for patient 203 ...
2025-03-21 11:12:25 - INFO - Training for patient 205 ...
2025-03-21 11:12:34 - INFO - Training for patient 208 ...
2025-03-21 11:12:43 - INFO - Training for patient 210 ...
2025-03-21 11:12:52 - INFO - Training for patient 212 ...
2025-03-21 11:13:01 - INFO - Training for patient 214 ...
2025-03-21 11:13:08 - INFO - Training for patient 215 ...
2025-03-21 11:13:21 - INFO - Training for patient 219 ...
2025-03-21 11:13:33 - INFO - Training for patient 220 ...
2025-03-21 11:13:41 - INFO - Training for patient 221 ...
2025-03-21 11:13:50 - INFO - Training for patient 228 ...
2025-03-21 11:13:59 - INFO - Training for patient 230 ...
2025-03-21 11:14:10 - INFO - Training for patient 231 ...
2025-03-21 11:14:19 - INFO - Training for patient 232 ...
2025-03-21 11:14:29 - INFO - Training for patient 233 ...
2025-03-21 11:14:38 - INFO - All repeats for epsilon 1.11 done. Saving now ...
2025-03-21 11:14:48 - INFO - Starting with epsilon 1.21 ...
2025-03-21 11:14:48 - INFO - Repeat 1/10 for epsilon 1.21
2025-03-21 11:14:48 - INFO - Training for patient 100 ...
2025-03-21 11:14:59 - INFO - Training for patient 101 ...
2025-03-21 11:15:06 - INFO - Training for patient 103 ...
2025-03-21 11:15:15 - INFO - Training for patient 106 ...
2025-03-21 11:15:24 - INFO - Training for patient 108 ...
2025-03-21 11:15:36 - INFO - Training for patient 109 ...
2025-03-21 11:15:47 - INFO - Training for patient 111 ...
2025-03-21 11:15:54 - INFO - Training for patient 112 ...
2025-03-21 11:16:04 - INFO - Training for patient 113 ...
2025-03-21 11:16:12 - INFO - Training for patient 115 ...
2025-03-21 11:16:22 - INFO - Training for patient 116 ...
2025-03-21 11:16:33 - INFO - Training for patient 117 ...
2025-03-21 11:16:41 - INFO - Training for patient 118 ...
2025-03-21 11:16:51 - INFO - Training for patient 119 ...
2025-03-21 11:17:01 - INFO - Training for patient 121 ...
2025-03-21 11:17:10 - INFO - Training for patient 122 ...
2025-03-21 11:17:20 - INFO - Training for patient 123 ...
2025-03-21 11:17:28 - INFO - Training for patient 124 ...
2025-03-21 11:17:40 - INFO - Training for patient 200 ...
2025-03-21 11:17:47 - INFO - Training for patient 203 ...
2025-03-21 11:17:57 - INFO - Training for patient 205 ...
2025-03-21 11:18:09 - INFO - Training for patient 208 ...
2025-03-21 11:18:19 - INFO - Training for patient 210 ...
2025-03-21 11:18:30 - INFO - Training for patient 212 ...
