nohup: ignoring input
2025-03-15 21:40:37 - INFO - Setup for laplace ...
2025-03-18 16:51:34 - INFO - Training for patient 208 ...
2025-03-18 16:51:43 - INFO - Training for patient 210 ...
2025-03-18 16:51:53 - INFO - Training for patient 212 ...
2025-03-18 16:52:02 - INFO - Training for patient 214 ...
2025-03-18 16:52:11 - INFO - Training for patient 215 ...
2025-03-18 16:52:21 - INFO - Training for patient 219 ...
2025-03-18 16:52:34 - INFO - Training for patient 220 ...
2025-03-18 16:52:44 - INFO - Training for patient 221 ...
2025-03-18 16:52:54 - INFO - Training for patient 228 ...
2025-03-18 16:53:05 - INFO - Training for patient 230 ...
2025-03-18 16:53:16 - INFO - Training for patient 231 ...
2025-03-18 16:53:26 - INFO - Training for patient 232 ...
2025-03-18 16:53:37 - INFO - Training for patient 233 ...
2025-03-18 16:53:45 - INFO - Repeat 5/10 for epsilon 7.01
2025-03-18 16:53:45 - INFO - Training for patient 100 ...
2025-03-18 16:53:58 - INFO - Training for patient 101 ...
2025-03-18 16:54:07 - INFO - Training for patient 103 ...
2025-03-18 16:54:16 - INFO - Training for patient 106 ...
2025-03-18 16:54:27 - INFO - Training for patient 108 ...
2025-03-18 16:54:35 - INFO - Training for patient 109 ...
2025-03-18 16:54:44 - INFO - Training for patient 111 ...
2025-03-18 16:54:55 - INFO - Training for patient 112 ...
2025-03-18 16:55:07 - INFO - Training for patient 113 ...
2025-03-18 16:55:17 - INFO - Training for patient 115 ...
2025-03-18 16:55:28 - INFO - Training for patient 116 ...
2025-03-18 16:55:40 - INFO - Training for patient 117 ...
2025-03-18 16:55:48 - INFO - Training for patient 118 ...
2025-03-18 16:55:57 - INFO - Training for patient 119 ...
2025-03-18 16:56:06 - INFO - Training for patient 121 ...
2025-03-18 16:56:16 - INFO - Training for patient 122 ...
2025-03-18 16:56:24 - INFO - Training for patient 123 ...
2025-03-18 16:56:34 - INFO - Training for patient 124 ...
2025-03-18 16:56:43 - INFO - Training for patient 200 ...
2025-03-18 16:56:51 - INFO - Training for patient 203 ...
2025-03-18 16:57:02 - INFO - Training for patient 205 ...
2025-03-18 16:57:11 - INFO - Training for patient 208 ...
2025-03-18 16:57:21 - INFO - Training for patient 210 ...
2025-03-18 16:57:32 - INFO - Training for patient 212 ...
2025-03-18 16:57:43 - INFO - Training for patient 214 ...
2025-03-18 16:57:50 - INFO - Training for patient 215 ...
2025-03-18 16:58:01 - INFO - Training for patient 219 ...
2025-03-18 16:58:13 - INFO - Training for patient 220 ...
2025-03-18 16:58:22 - INFO - Training for patient 221 ...
2025-03-18 16:58:31 - INFO - Training for patient 228 ...
2025-03-18 16:58:40 - INFO - Training for patient 230 ...
2025-03-18 16:58:49 - INFO - Training for patient 231 ...
2025-03-18 16:58:59 - INFO - Training for patient 232 ...
2025-03-18 16:59:09 - INFO - Training for patient 233 ...
2025-03-18 16:59:17 - INFO - Repeat 6/10 for epsilon 7.01
2025-03-18 16:59:17 - INFO - Training for patient 100 ...
2025-03-18 16:59:30 - INFO - Training for patient 101 ...
2025-03-18 16:59:38 - INFO - Training for patient 103 ...
2025-03-18 16:59:45 - INFO - Training for patient 106 ...
2025-03-18 16:59:53 - INFO - Training for patient 108 ...
2025-03-18 17:00:04 - INFO - Training for patient 109 ...
2025-03-18 17:00:14 - INFO - Training for patient 111 ...
2025-03-18 17:00:23 - INFO - Training for patient 112 ...
2025-03-18 17:00:33 - INFO - Training for patient 113 ...
2025-03-18 17:00:45 - INFO - Training for patient 115 ...
2025-03-18 17:00:54 - INFO - Training for patient 116 ...
2025-03-18 17:01:04 - INFO - Training for patient 117 ...
2025-03-18 17:01:14 - INFO - Training for patient 118 ...
2025-03-18 17:01:22 - INFO - Training for patient 119 ...
2025-03-18 17:01:31 - INFO - Training for patient 121 ...
2025-03-18 17:01:40 - INFO - Training for patient 122 ...
2025-03-18 17:01:49 - INFO - Training for patient 123 ...
2025-03-18 17:01:59 - INFO - Training for patient 124 ...
2025-03-18 17:02:07 - INFO - Training for patient 200 ...
2025-03-18 17:02:15 - INFO - Training for patient 203 ...
2025-03-18 17:02:25 - INFO - Training for patient 205 ...
2025-03-18 17:02:34 - INFO - Training for patient 208 ...
2025-03-18 17:02:43 - INFO - Training for patient 210 ...
2025-03-18 17:02:54 - INFO - Training for patient 212 ...
2025-03-18 17:03:05 - INFO - Training for patient 214 ...
2025-03-18 17:03:16 - INFO - Training for patient 215 ...
2025-03-18 17:03:28 - INFO - Training for patient 219 ...
2025-03-18 17:03:39 - INFO - Training for patient 220 ...
2025-03-18 17:03:49 - INFO - Training for patient 221 ...
2025-03-18 17:03:59 - INFO - Training for patient 228 ...
2025-03-18 17:04:07 - INFO - Training for patient 230 ...
2025-03-18 17:04:15 - INFO - Training for patient 231 ...
2025-03-18 17:04:28 - INFO - Training for patient 232 ...
2025-03-18 17:04:37 - INFO - Training for patient 233 ...
2025-03-18 17:04:45 - INFO - Repeat 7/10 for epsilon 7.01
2025-03-18 17:04:45 - INFO - Training for patient 100 ...
2025-03-18 17:04:55 - INFO - Training for patient 101 ...
2025-03-18 17:05:03 - INFO - Training for patient 103 ...
2025-03-18 17:05:14 - INFO - Training for patient 106 ...
2025-03-18 17:05:24 - INFO - Training for patient 108 ...
2025-03-18 17:05:33 - INFO - Training for patient 109 ...
2025-03-18 17:05:45 - INFO - Training for patient 111 ...
2025-03-18 17:05:53 - INFO - Training for patient 112 ...
2025-03-18 17:06:04 - INFO - Training for patient 113 ...
2025-03-18 17:06:15 - INFO - Training for patient 115 ...
2025-03-18 17:06:25 - INFO - Training for patient 116 ...
2025-03-18 17:06:37 - INFO - Training for patient 117 ...
2025-03-18 17:06:46 - INFO - Training for patient 118 ...
2025-03-18 17:06:54 - INFO - Training for patient 119 ...
2025-03-18 17:07:03 - INFO - Training for patient 121 ...
2025-03-18 17:07:12 - INFO - Training for patient 122 ...
2025-03-18 17:07:21 - INFO - Training for patient 123 ...
2025-03-18 17:07:32 - INFO - Training for patient 124 ...
2025-03-18 17:07:41 - INFO - Training for patient 200 ...
2025-03-18 17:07:50 - INFO - Training for patient 203 ...
2025-03-18 17:08:02 - INFO - Training for patient 205 ...
2025-03-18 17:08:09 - INFO - Training for patient 208 ...
2025-03-18 17:08:21 - INFO - Training for patient 210 ...
2025-03-18 17:08:30 - INFO - Training for patient 212 ...
2025-03-18 17:08:41 - INFO - Training for patient 214 ...
2025-03-18 17:08:52 - INFO - Training for patient 215 ...
2025-03-18 17:09:04 - INFO - Training for patient 219 ...
2025-03-18 17:09:16 - INFO - Training for patient 220 ...
2025-03-18 17:09:26 - INFO - Training for patient 221 ...
2025-03-18 17:09:34 - INFO - Training for patient 228 ...
2025-03-18 17:09:44 - INFO - Training for patient 230 ...
2025-03-18 17:09:52 - INFO - Training for patient 231 ...
2025-03-18 17:10:02 - INFO - Training for patient 232 ...
2025-03-18 17:10:11 - INFO - Training for patient 233 ...
2025-03-18 17:10:18 - INFO - Repeat 8/10 for epsilon 7.01
2025-03-18 17:10:18 - INFO - Training for patient 100 ...
2025-03-18 17:10:32 - INFO - Training for patient 101 ...
2025-03-18 17:10:42 - INFO - Training for patient 103 ...
2025-03-18 17:10:50 - INFO - Training for patient 106 ...
2025-03-18 17:11:00 - INFO - Training for patient 108 ...
2025-03-18 17:11:10 - INFO - Training for patient 109 ...
2025-03-18 17:11:18 - INFO - Training for patient 111 ...
2025-03-18 17:11:28 - INFO - Training for patient 112 ...
2025-03-18 17:11:36 - INFO - Training for patient 113 ...
2025-03-18 17:11:48 - INFO - Training for patient 115 ...
2025-03-18 17:11:59 - INFO - Training for patient 116 ...
2025-03-18 17:12:08 - INFO - Training for patient 117 ...
2025-03-18 17:12:19 - INFO - Training for patient 118 ...
2025-03-18 17:12:28 - INFO - Training for patient 119 ...
2025-03-18 17:12:38 - INFO - Training for patient 121 ...
2025-03-18 17:12:49 - INFO - Training for patient 122 ...
2025-03-18 17:12:59 - INFO - Training for patient 123 ...
2025-03-18 17:13:06 - INFO - Training for patient 124 ...
2025-03-18 17:13:15 - INFO - Training for patient 200 ...
2025-03-18 17:13:24 - INFO - Training for patient 203 ...
2025-03-18 17:13:36 - INFO - Training for patient 205 ...
2025-03-18 17:13:46 - INFO - Training for patient 208 ...
2025-03-18 17:13:55 - INFO - Training for patient 210 ...
2025-03-18 17:14:03 - INFO - Training for patient 212 ...
2025-03-18 17:14:15 - INFO - Training for patient 214 ...
2025-03-18 17:14:25 - INFO - Training for patient 215 ...
2025-03-18 17:14:37 - INFO - Training for patient 219 ...
2025-03-18 17:14:48 - INFO - Training for patient 220 ...
2025-03-18 17:14:57 - INFO - Training for patient 221 ...
2025-03-18 17:15:04 - INFO - Training for patient 228 ...
2025-03-18 17:15:13 - INFO - Training for patient 230 ...
2025-03-18 17:15:22 - INFO - Training for patient 231 ...
2025-03-18 17:15:33 - INFO - Training for patient 232 ...
2025-03-18 17:15:43 - INFO - Training for patient 233 ...
2025-03-18 17:15:51 - INFO - Repeat 9/10 for epsilon 7.01
2025-03-18 17:15:51 - INFO - Training for patient 100 ...
2025-03-18 17:16:01 - INFO - Training for patient 101 ...
2025-03-18 17:16:09 - INFO - Training for patient 103 ...
2025-03-18 17:16:19 - INFO - Training for patient 106 ...
2025-03-18 17:16:30 - INFO - Training for patient 108 ...
2025-03-18 17:16:40 - INFO - Training for patient 109 ...
2025-03-18 17:16:52 - INFO - Training for patient 111 ...
2025-03-18 17:17:01 - INFO - Training for patient 112 ...
2025-03-18 17:17:11 - INFO - Training for patient 113 ...
2025-03-18 17:17:21 - INFO - Training for patient 115 ...
2025-03-18 17:17:30 - INFO - Training for patient 116 ...
2025-03-18 17:17:42 - INFO - Training for patient 117 ...
2025-03-18 17:17:52 - INFO - Training for patient 118 ...
2025-03-18 17:18:00 - INFO - Training for patient 119 ...
2025-03-18 17:18:08 - INFO - Training for patient 121 ...
2025-03-18 17:18:16 - INFO - Training for patient 122 ...
2025-03-18 17:18:27 - INFO - Training for patient 123 ...
2025-03-18 17:18:37 - INFO - Training for patient 124 ...
2025-03-18 17:18:46 - INFO - Training for patient 200 ...
2025-03-18 17:18:55 - INFO - Training for patient 203 ...
2025-03-18 17:19:05 - INFO - Training for patient 205 ...
2025-03-18 17:19:13 - INFO - Training for patient 208 ...
2025-03-18 17:19:24 - INFO - Training for patient 210 ...
2025-03-18 17:19:32 - INFO - Training for patient 212 ...
2025-03-18 17:19:43 - INFO - Training for patient 214 ...
2025-03-18 17:19:53 - INFO - Training for patient 215 ...
2025-03-18 17:20:05 - INFO - Training for patient 219 ...
2025-03-18 17:20:14 - INFO - Training for patient 220 ...
2025-03-18 17:20:24 - INFO - Training for patient 221 ...
2025-03-18 17:20:34 - INFO - Training for patient 228 ...
2025-03-18 17:20:43 - INFO - Training for patient 230 ...
2025-03-18 17:20:54 - INFO - Training for patient 231 ...
2025-03-18 17:21:06 - INFO - Training for patient 232 ...
2025-03-18 17:21:15 - INFO - Training for patient 233 ...
2025-03-18 17:21:24 - INFO - Repeat 10/10 for epsilon 7.01
2025-03-18 17:21:24 - INFO - Training for patient 100 ...
2025-03-18 17:21:36 - INFO - Training for patient 101 ...
2025-03-18 17:21:44 - INFO - Training for patient 103 ...
2025-03-18 17:21:54 - INFO - Training for patient 106 ...
2025-03-18 17:22:04 - INFO - Training for patient 108 ...
2025-03-18 17:22:12 - INFO - Training for patient 109 ...
2025-03-18 17:22:20 - INFO - Training for patient 111 ...
2025-03-18 17:22:29 - INFO - Training for patient 112 ...
2025-03-18 17:22:39 - INFO - Training for patient 113 ...
2025-03-18 17:22:50 - INFO - Training for patient 115 ...
2025-03-18 17:22:59 - INFO - Training for patient 116 ...
2025-03-18 17:23:11 - INFO - Training for patient 117 ...
2025-03-18 17:23:19 - INFO - Training for patient 118 ...
2025-03-18 17:23:29 - INFO - Training for patient 119 ...
2025-03-18 17:23:38 - INFO - Training for patient 121 ...
2025-03-18 17:23:46 - INFO - Training for patient 122 ...
2025-03-18 17:23:57 - INFO - Training for patient 123 ...
2025-03-18 17:24:07 - INFO - Training for patient 124 ...
2025-03-18 17:24:16 - INFO - Training for patient 200 ...
2025-03-18 17:24:25 - INFO - Training for patient 203 ...
2025-03-18 17:24:35 - INFO - Training for patient 205 ...
2025-03-18 17:24:45 - INFO - Training for patient 208 ...
2025-03-18 17:24:54 - INFO - Training for patient 210 ...
2025-03-18 17:25:03 - INFO - Training for patient 212 ...
2025-03-18 17:25:13 - INFO - Training for patient 214 ...
2025-03-18 17:25:22 - INFO - Training for patient 215 ...
2025-03-18 17:25:32 - INFO - Training for patient 219 ...
2025-03-18 17:25:45 - INFO - Training for patient 220 ...
2025-03-18 17:25:53 - INFO - Training for patient 221 ...
2025-03-18 17:26:01 - INFO - Training for patient 228 ...
2025-03-18 17:26:11 - INFO - Training for patient 230 ...
2025-03-18 17:26:19 - INFO - Training for patient 231 ...
2025-03-18 17:26:29 - INFO - Training for patient 232 ...
2025-03-18 17:26:38 - INFO - Training for patient 233 ...
2025-03-18 17:26:47 - INFO - All repeats for epsilon 7.01 done. Saving now ...
2025-03-18 17:26:58 - INFO - Starting with epsilon 7.51 ...
2025-03-18 17:26:58 - INFO - Repeat 1/10 for epsilon 7.51
2025-03-18 17:26:58 - INFO - Training for patient 100 ...
2025-03-18 17:27:07 - INFO - Training for patient 101 ...
2025-03-18 17:27:16 - INFO - Training for patient 103 ...
2025-03-18 17:27:25 - INFO - Training for patient 106 ...
2025-03-18 17:27:33 - INFO - Training for patient 108 ...
2025-03-18 17:27:44 - INFO - Training for patient 109 ...
2025-03-18 17:27:52 - INFO - Training for patient 111 ...
2025-03-18 17:28:02 - INFO - Training for patient 112 ...
2025-03-18 17:28:10 - INFO - Training for patient 113 ...
2025-03-18 17:28:23 - INFO - Training for patient 115 ...
2025-03-18 17:28:33 - INFO - Training for patient 116 ...
2025-03-18 17:28:44 - INFO - Training for patient 117 ...
2025-03-18 17:28:53 - INFO - Training for patient 118 ...
2025-03-18 17:29:01 - INFO - Training for patient 119 ...
2025-03-18 17:29:10 - INFO - Training for patient 121 ...
2025-03-18 17:29:18 - INFO - Training for patient 122 ...
2025-03-18 17:29:28 - INFO - Training for patient 123 ...
2025-03-18 17:29:36 - INFO - Training for patient 124 ...
2025-03-18 17:29:46 - INFO - Training for patient 200 ...
2025-03-18 17:29:55 - INFO - Training for patient 203 ...
2025-03-18 17:30:06 - INFO - Training for patient 205 ...
2025-03-18 17:30:16 - INFO - Training for patient 208 ...
2025-03-18 17:30:25 - INFO - Training for patient 210 ...
2025-03-18 17:30:34 - INFO - Training for patient 212 ...
2025-03-18 17:30:43 - INFO - Training for patient 214 ...
2025-03-18 17:30:53 - INFO - Training for patient 215 ...
2025-03-18 17:31:03 - INFO - Training for patient 219 ...
2025-03-18 17:31:20 - INFO - Training for patient 220 ...
2025-03-18 17:31:29 - INFO - Training for patient 221 ...
2025-03-18 17:31:37 - INFO - Training for patient 228 ...
2025-03-18 17:31:48 - INFO - Training for patient 230 ...
2025-03-18 17:32:00 - INFO - Training for patient 231 ...
2025-03-18 17:32:10 - INFO - Training for patient 232 ...
2025-03-18 17:32:20 - INFO - Training for patient 233 ...
2025-03-18 17:32:28 - INFO - Repeat 2/10 for epsilon 7.51
2025-03-18 17:32:28 - INFO - Training for patient 100 ...
2025-03-18 17:32:38 - INFO - Training for patient 101 ...
2025-03-18 17:32:46 - INFO - Training for patient 103 ...
2025-03-18 17:32:56 - INFO - Training for patient 106 ...
2025-03-18 17:33:07 - INFO - Training for patient 108 ...
2025-03-18 17:33:17 - INFO - Training for patient 109 ...
2025-03-18 17:33:26 - INFO - Training for patient 111 ...
2025-03-18 17:33:35 - INFO - Training for patient 112 ...
2025-03-18 17:33:45 - INFO - Training for patient 113 ...
2025-03-18 17:33:55 - INFO - Training for patient 115 ...
2025-03-18 17:34:03 - INFO - Training for patient 116 ...
2025-03-18 17:34:14 - INFO - Training for patient 117 ...
2025-03-18 17:34:22 - INFO - Training for patient 118 ...
2025-03-18 17:34:30 - INFO - Training for patient 119 ...
2025-03-18 17:34:39 - INFO - Training for patient 121 ...
2025-03-18 17:34:49 - INFO - Training for patient 122 ...
2025-03-18 17:34:58 - INFO - Training for patient 123 ...
2025-03-18 17:35:06 - INFO - Training for patient 124 ...
2025-03-18 17:35:16 - INFO - Training for patient 200 ...
2025-03-18 17:35:23 - INFO - Training for patient 203 ...
2025-03-18 17:35:34 - INFO - Training for patient 205 ...
2025-03-18 17:35:42 - INFO - Training for patient 208 ...
2025-03-18 17:35:52 - INFO - Training for patient 210 ...
2025-03-18 17:35:59 - INFO - Training for patient 212 ...
2025-03-18 17:36:09 - INFO - Training for patient 214 ...
2025-03-18 17:36:19 - INFO - Training for patient 215 ...
2025-03-18 17:36:29 - INFO - Training for patient 219 ...
2025-03-18 17:36:41 - INFO - Training for patient 220 ...
2025-03-18 17:36:51 - INFO - Training for patient 221 ...
2025-03-18 17:37:00 - INFO - Training for patient 228 ...
2025-03-18 17:37:08 - INFO - Training for patient 230 ...
2025-03-18 17:37:18 - INFO - Training for patient 231 ...
2025-03-18 17:37:27 - INFO - Training for patient 232 ...
2025-03-18 17:37:35 - INFO - Training for patient 233 ...
2025-03-18 17:37:44 - INFO - Repeat 3/10 for epsilon 7.51
2025-03-18 17:37:44 - INFO - Training for patient 100 ...
2025-03-18 17:37:56 - INFO - Training for patient 101 ...
2025-03-18 17:38:03 - INFO - Training for patient 103 ...
